"","Name","Sex","Age","Height","Weight","bmi","Year","Nationality","SubRegion","continent","Population","GDP","countryWins","subRegionWins","HomeAdvantage","Position","Medal","Time","TimeMins","TimeSecs"
"566","Lucky Willie Bhembe","M",26,169,58,20.307412205455,2000,"Swaziland","Sub-Saharan Africa","Africa",1061468,1738100853,0,13,FALSE,51,FALSE,"2:23:08",143.133333333333,8588
"567","Isaac Mandla Simelane","M",28,165,50,18.3654729109275,1996,"Swaziland","Sub-Saharan Africa","Africa",981764,1602760100,0,13,FALSE,62,FALSE,"2:23:43",143.716666666667,8623
"568","Daniel Tornado Sibandze","M",32,165,60,22.038567493113,1996,"Swaziland","Sub-Saharan Africa","Africa",981764,1602760100,0,13,FALSE,78,FALSE,"2:28:49",148.816666666667,8929
"569","Samuel ""Sam"" Hlawe","M",32,169,64,22.4081789853296,1984,"Swaziland","Sub-Saharan Africa","Africa",679976,494475700,0,13,FALSE,45,FALSE,"2:22:45",142.75,8565
"570","Samuel ""Sam"" Hlawe","M",36,169,64,22.4081789853296,1988,"Swaziland","Sub-Saharan Africa","Africa",800456,692016714,0,13,FALSE,44,FALSE,"2:24:42",144.7,8682
"571","Richard Mabuza","M",26,168,57,20.1955782312925,1972,"Swaziland","Sub-Saharan Africa","Africa",472230,146741251,0,13,FALSE,17,FALSE,"2:20:39",140.65,8439
"572","Moussa El-Hariri","M",25,177,65,20.7475501931118,1992,"Syria","Western Asia","Asia",13187085,13253565899,0,0,FALSE,84,FALSE,"2:47:06",167.1,10026
"573","Boonthung Srisung","M",35,171,59,20.1771485243323,2016,"Thailand","South-eastern Asia","Asia",68863514,4.07026e+11,0,0,FALSE,133,FALSE,"2:37:46",157.766666666667,9466
"574","Augusto Ramos Soares","M",25,165,58,21.3039485766759,2012,"Timor-Leste","South-eastern Asia","Asia",1156760,1188900000,0,0,FALSE,84,FALSE,"2:45:09",165.15,9909
"575","Tahar Mansouri","M",31,173,65,21.7180660897457,1996,"Tunisia","Northern Africa","Africa",9256037,19587322786,0,2,FALSE,26,FALSE,"2:18:06",138.1,8286
"576","Atef Saad","M",28,176,57,18.4013429752066,2016,"Tunisia","Northern Africa","Africa",11403248,42062549395,0,2,FALSE,62,FALSE,"2:19:50",139.833333333333,8390
"577","Tahar Mansouri","M",35,173,65,21.7180660897457,2000,"Tunisia","Northern Africa","Africa",9699197,21473188882,0,2,FALSE,38,FALSE,"2:20:33",140.55,8433
"578","Wissem Hosni","M",27,175,57,18.6122448979592,2012,"Tunisia","Northern Africa","Africa",10886668,45044112939,0,2,FALSE,71,FALSE,"2:26:43",146.716666666667,8803
"579","Mehmet Terzi","M",33,176,59,19.0470041322314,1988,"Turkey","Western Asia","Asia",52053704,90852814005,0,0,FALSE,32,FALSE,"2:20:12",140.2,8412
"580","Ercan Muslu","M",27,160,52,20.3125,2016,"Turkey","Western Asia","Asia",79512426,8.63712e+11,0,0,FALSE,51,FALSE,"2:18:40",138.666666666667,8320
"581","Mehmet Terzi","M",29,176,59,19.0470041322314,1984,"Turkey","Western Asia","Asia",48114105,59989909458,0,0,FALSE,16,FALSE,"2:14:20",134.333333333333,8060
"582","Bekir Karayel","M",34,170,62,21.4532871972318,2016,"Turkey","Western Asia","Asia",79512426,8.63712e+11,0,0,FALSE,126,FALSE,"2:31:27",151.45,9087
"583","Abdil Ceylan","M",25,178,60,18.9370029036738,2008,"Turkey","Western Asia","Asia",70440032,7.64336e+11,0,0,FALSE,71,FALSE,"2:31:43",151.716666666667,9103
"584","Ahmet Altun","M",30,168,57,20.1955782312925,1988,"Turkey","Western Asia","Asia",52053704,90852814005,0,0,FALSE,71,FALSE,"2:37:44",157.733333333333,9464
"585","Kaan Kigen (Mike Kipruto-) zbilen (Kigen-)","M",30,178,57,17.9901527584901,2016,"Turkey","Western Asia","Asia",79512426,8.63712e+11,0,0,FALSE,17,FALSE,"2:14:11",134.183333333333,8051
"586","Bekir Karayel","M",30,170,62,21.4532871972318,2012,"Turkey","Western Asia","Asia",74569867,8.73982e+11,0,0,FALSE,76,FALSE,"2:29:38",149.633333333333,8978
"587","Veli Balli","M",26,175,67,21.8775510204082,1976,"Turkey","Western Asia","Asia",40189511,51280134554,0,0,FALSE,38,FALSE,"2:24:47",144.783333333333,8687
"588","Stephen Kiprotich","M",23,172,56,18.9291508923743,2012,"Uganda","Sub-Saharan Africa","Africa",36306796,23132149257,1,13,FALSE,1,TRUE,"2:08:01",128.016666666667,7681
"589","Vincent Ruguga","M",24,173,63,21.0498179023689,1984,"Uganda","Sub-Saharan Africa","Africa",14174470,3615647477,1,13,FALSE,29,FALSE,"2:17:54",137.9,8274
"590","Stephen Kiprotich","M",27,172,56,18.9291508923743,2016,"Uganda","Sub-Saharan Africa","Africa",41487965,24078931933,1,13,FALSE,14,FALSE,"2:13:32",133.533333333333,8012
"591","Alex Malinga","M",34,175,61,19.9183673469388,2008,"Uganda","Sub-Saharan Africa","Africa",31663896,14239026630,1,13,FALSE,31,FALSE,"2:18:26",138.433333333333,8306
"592","Vincent Ruguga","M",28,173,63,21.0498179023689,1988,"Uganda","Sub-Saharan Africa","Africa",16262533,6508931652,1,13,FALSE,63,FALSE,"2:31:04",151.066666666667,9064
"593","Alex Malinga","M",26,175,61,19.9183673469388,2000,"Uganda","Sub-Saharan Africa","Africa",24039274,6193246837,1,13,FALSE,57,FALSE,"2:24:53",144.883333333333,8693
"594","Jackson Fred Ogwang","M",29,167,58,20.7967298935064,1988,"Uganda","Sub-Saharan Africa","Africa",16262533,6508931652,1,13,FALSE,92,FALSE,"2:59:35",179.583333333333,10775
"595","Ihor Oleksiyovych Olefirenko","M",26,186,70,20.2335530119089,2016,"Ukraine","Eastern Europe","Europe",45004645,93270479389,0,0,FALSE,30,FALSE,"2:15:36",135.6,8136
"596","Ihor Pavlovych Russ","M",27,174,62,20.4782666138195,2016,"Ukraine","Eastern Europe","Europe",45004645,93270479389,0,0,FALSE,48,FALSE,"2:18:19",138.316666666667,8299
"597","Vasyl Oleksandrovych Matviychuk","M",26,180,62,19.1358024691358,2008,"Ukraine","Eastern Europe","Europe",46258200,1.79992e+11,0,0,FALSE,27,FALSE,"2:17:50",137.833333333333,8270
"598","Ivan Babaryka","M",29,180,69,21.2962962962963,2012,"Ukraine","Eastern Europe","Europe",45593300,1.75781e+11,0,0,FALSE,59,FALSE,"2:21:52",141.866666666667,8512
"599","Vitaliy Petrovych Shafar","M",30,174,62,20.4782666138195,2012,"Ukraine","Eastern Europe","Europe",45593300,1.75781e+11,0,0,FALSE,29,FALSE,"2:16:36",136.6,8196
"600","Ernesto Andrs Zamora","M",33,180,63,19.4444444444444,2016,"Uruguay","Latin America and the Caribbean","Latin America and the Caribbean",3444006,52419720714,0,1,FALSE,50,FALSE,"2:18:36 ",138.6,8316
"601","Nelson Ernesto Zamora Villalba","M",33,172,62,20.9572742022715,1992,"Uruguay","Latin America and the Caribbean","Latin America and the Caribbean",3154855,12878157306,0,1,FALSE,54,FALSE,"2:25:32",145.533333333333,8732
"602","Waldemar Cotelo","M",32,173,60,20.0474456213038,1996,"Uruguay","Latin America and the Caribbean","Latin America and the Caribbean",3248035,20515465834,0,1,FALSE,79,FALSE,"2:28:50",148.833333333333,8930
"603","Martn Esteban Cuestas","M",29,182,62,18.7175461900737,2016,"Uruguay","Latin America and the Caribbean","Latin America and the Caribbean",3444006,52419720714,0,1,FALSE,110,FALSE,"2:28:10",148.166666666667,8890
"604","Frank Charles Shorter","M",28,178,61,19.252619618735,1976,"USA","Northern America","Northern America",218035000,1.87759e+12,4,4,FALSE,2,TRUE,"2:10:45",130.75,7845
"605","Galen Rupp","M",30,181,61,18.61970025335,2016,"USA","Northern America","Northern America",323127513,1.86245e+13,4,4,FALSE,3,TRUE,"2:10:05 ",130.083333333333,7805
"606","Daniel ""Dan"" Browne","M",29,178,66,20.8307031940412,2004,"USA","Northern America","Northern America",292805298,1.22749e+13,4,4,FALSE,65,FALSE,"2:27:17",147.283333333333,8837
"607","Keith Alan Brantly","M",34,180,64,19.7530864197531,1996,"USA","Northern America","Northern America",269394000,8.1002e+12,4,4,TRUE,28,FALSE,"2:18:17",138.283333333333,8297
"608","Jack Stangl ""Jack"" Bacheler","M",28,200,77,19.25,1972,"USA","Northern America","Northern America",209896000,1.28245e+12,4,4,FALSE,9,FALSE,"2:17:38",137.633333333333,8258
"609","Mebrahtom R. ""Meb"" Keflezighi","M",29,166,56,20.3222528668892,2004,"USA","Northern America","Northern America",292805298,1.22749e+13,4,4,FALSE,2,TRUE,"2:11:29 ",131.483333333333,7889
"610","Alan Lawrence Culpepper","M",31,186,59,17.0539946814661,2004,"USA","Northern America","Northern America",292805298,1.22749e+13,4,4,FALSE,12,FALSE,"2:15:26",135.433333333333,8126
"611","Dathan James Ritzenhein","M",25,173,55,18.3768251528618,2008,"USA","Northern America","Northern America",304093966,1.47186e+13,4,4,FALSE,9,FALSE,"2:11:59",131.983333333333,7919
"612","Brian E. Sell","M",29,178,64,20.1994697639187,2008,"USA","Northern America","Northern America",304093966,1.47186e+13,4,4,FALSE,22,FALSE,"2:16:07",136.116666666667,8167
"613","Ryan Hall","M",25,180,61,18.8271604938272,2008,"USA","Northern America","Northern America",304093966,1.47186e+13,4,4,FALSE,10,FALSE,"2:12:33",132.55,7953
"614","Mebrahtom R. ""Meb"" Keflezighi","M",37,166,56,20.3222528668892,2012,"USA","Northern America","Northern America",313998379,1.61553e+13,4,4,FALSE,4,FALSE,"2:11:06",131.1,7866
"615","Jared Ward","M",27,178,66,20.8307031940412,2016,"USA","Northern America","Northern America",323127513,1.86245e+13,4,4,FALSE,6,FALSE,"2:11:30 ",131.5,7890
"616","Mebrahtom R. ""Meb"" Keflezighi","M",41,166,56,20.3222528668892,2016,"USA","Northern America","Northern America",323127513,1.86245e+13,4,4,FALSE,33,FALSE,"2:16:46",136.766666666667,8206
"617","Gordon Edmund McKenzie","M",33,172,61,20.619253650622,1960,"USA","Northern America","Northern America",180671000,5.433e+11,4,4,FALSE,48,FALSE,"2:35:16.0",155.266666666667,9316
"618","Frank Charles Shorter","M",24,178,61,19.252619618735,1972,"USA","Northern America","Northern America",209896000,1.28245e+12,4,4,FALSE,1,TRUE,"2:12:19",132.316666666667,7939
"619","Kenneth Clark ""Kenny"" Moore","M",28,183,64,19.1107527844964,1972,"USA","Northern America","Northern America",209896000,1.28245e+12,4,4,FALSE,4,FALSE,"2:15:39",135.65,8139
"620","Kenneth Clark ""Kenny"" Moore","M",24,183,64,19.1107527844964,1968,"USA","Northern America","Northern America",200706000,9.425e+11,4,4,FALSE,14,FALSE,"2:29:49",149.816666666667,8989
"621","Mark J. Coogan","M",30,178,62,19.5682363337962,1996,"USA","Northern America","Northern America",269394000,8.1002e+12,4,4,TRUE,41,FALSE,"2:20:27",140.45,8427
"622","Leonard Graves ""Buddy"" Edelen","M",27,178,64,20.1994697639187,1964,"USA","Northern America","Northern America",191889000,6.858e+11,4,4,FALSE,6,FALSE,"2:18:12.4",138.2,8292
"623","George L. Young","M",31,175,67,21.8775510204082,1968,"USA","Northern America","Northern America",200706000,9.425e+11,4,4,FALSE,16,FALSE,"2:31:15",151.25,9075
"624","Alberto Bauday Salazar","M",25,181,64,19.5354232166295,1984,"USA","Northern America","Northern America",235825000,4.04069e+12,4,4,TRUE,15,FALSE,"2:14:19",134.316666666667,8059
"625","Carlos Emilio Tarazona","M",34,174,61,20.147971991016,2000,"Venezuela","Latin America and the Caribbean","Latin America and the Caribbean",24488340,1.17141e+11,0,1,FALSE,40,FALSE,"2:20:39",140.65,8439
"626","Carlos Emilio Tarazona","M",29,174,61,20.147971991016,1996,"Venezuela","Latin America and the Caribbean","Latin America and the Caribbean",22650102,68263823149,0,1,FALSE,89,FALSE,"2:32:35",152.583333333333,9155
"627","Pedro Jess Mora Suescun","M",34,169,55,19.2570288155177,2012,"Venezuela","Latin America and the Caribbean","Latin America and the Caribbean",29893080,3.81286e+11,0,1,FALSE,62,FALSE,"2:22:40",142.666666666667,8560
"628","Mohamed Al-Saadi","M",28,170,60,20.7612456747405,1996,"Yemen","Western Asia","Asia",15889449,5785685311,0,0,FALSE,101,FALSE,"2:40:41",160.683333333333,9641
"629","Constantino Kapambwe","M",24,162,57,21.7192501143118,1964,"Zambia","Sub-Saharan Africa","Africa",3452942,839428571,0,13,FALSE,46,FALSE,"2:39:28.4",159.466666666667,9568
"630","Laurent Daniel Chifita","M",21,168,56,19.8412698412698,1964,"Zambia","Sub-Saharan Africa","Africa",3452942,839428571,0,13,FALSE,57,FALSE,"2:51:52.2",171.866666666667,10312
"631","Trevor Sackville Anthony ""Trev"" Haynes","M",34,179,63,19.6623076683,1964,"Zambia","Sub-Saharan Africa","Africa",3452942,839428571,0,13,FALSE,54,FALSE,"2:45:08.6",165.133333333333,9908
"632","Buumba Gabriel Halwand","M",32,175,51,16.6530612244898,1980,"Zambia","Sub-Saharan Africa","Africa",5889230,3829500000,0,13,FALSE,43,FALSE,"2:36:51",156.85,9411
"633","Jordan Chipangama","M",27,173,53,17.708576965485,2016,"Zambia","Sub-Saharan Africa","Africa",16591390,21063989683,0,13,FALSE,93,FALSE,"2:24:58",144.966666666667,8698
"634","Damiano Ngwila Musonda","M",34,171,54,18.4672206832872,1980,"Zambia","Sub-Saharan Africa","Africa",5889230,3829500000,0,13,FALSE,48,FALSE,"2:42:11",162.183333333333,9731
"635","Cuthbert Nyasango","M",33,163,56,21.0771952275208,2016,"Zimbabwe","Sub-Saharan Africa","Africa",16150362,16619960402,0,13,FALSE,58,FALSE,"2:18:58",138.966666666667,8338
"636","Tendai Chimusasa","M",25,180,60,18.5185185185185,1996,"Zimbabwe","Sub-Saharan Africa","Africa",11518262,8553146600,0,13,FALSE,13,FALSE,"2:16:31",136.516666666667,8191
"637","Cephas Matafi","M",21,170,60,20.7612456747405,1992,"Zimbabwe","Sub-Saharan Africa","Africa",10682868,6751472200,0,13,FALSE,58,FALSE,"2:26:17",146.283333333333,8777
"638","Tendai Chimusasa","M",29,180,60,18.5185185185185,2000,"Zimbabwe","Sub-Saharan Africa","Africa",12222251,6689957600,0,13,FALSE,9,FALSE,"2:14:19",134.316666666667,8059
"639","Abel Chimukoko","M",31,186,70,20.2335530119089,2004,"Zimbabwe","Sub-Saharan Africa","Africa",12777511,5805598400,0,13,FALSE,48,FALSE,"2:22:09",142.15,8529
"640","Wirimai Juwawo","M",31,172,63,21.295294753921,2012,"Zimbabwe","Sub-Saharan Africa","Africa",14710826,14242490252,0,13,FALSE,15,FALSE,"2:14:09",134.15,8049
"641","Pardon Ndhlovu","M",28,158,54,21.6311488543503,2016,"Zimbabwe","Sub-Saharan Africa","Africa",16150362,16619960402,0,13,FALSE,41,FALSE,"2:17:48",137.8,8268
"642","James Gombedza","M",26,168,60,21.2585034013605,1988,"Zimbabwe","Sub-Saharan Africa","Africa",9604302,7814784100,0,13,FALSE,72,FALSE,"2:38:13",158.216666666667,9493
"643","Cuthbert Nyasango","M",29,163,56,21.0771952275208,2012,"Zimbabwe","Sub-Saharan Africa","Africa",14710826,14242490252,0,13,FALSE,7,FALSE,"2:12:08",132.133333333333,7928
"644","Patric Nyambariro-Nhauro","M",26,163,53,19.9480597689036,1984,"Zimbabwe","Sub-Saharan Africa","Africa",8342195,6352125900,0,13,FALSE,67,FALSE,"2:37:18",157.3,9438
"645","Tapfumaneyi Jonga","M",20,163,55,20.7008167413151,1980,"Zimbabwe","Sub-Saharan Africa","Africa",7164172,6678868200,0,13,FALSE,51,FALSE,"2:47:17",167.283333333333,10037
"646","Mathias Kanda","M",22,160,61,23.828125,1964,"Zimbabwe","Sub-Saharan Africa","Africa",4269863,1217138000,0,13,FALSE,51,FALSE,"2:41:09.0",161.15,9669
"647","Robson Mrombe","M",23,168,59,20.9041950113379,1964,"Zimbabwe","Sub-Saharan Africa","Africa",4269863,1217138000,0,13,FALSE,56,FALSE,"2:49:30.8",169.5,10170
